Step,Epoch,Train Loss,Val Loss,Val MSE,Val PSNR
1,0,0.0,0.43542879819869995,0.0,0.0
2,0,0.0,0.01634426787495613,0.0,0.0
3,0,0.5404512882232666,0.01634426787495613,0.0,0.0
3,1,0.5404512882232666,0.01634426787495613,2.9472239017486572,0.0
4,1,0.5838894248008728,0.01634426787495613,2.9472239017486572,0.0
5,1,0.06691360473632812,0.01634426787495613,2.9472239017486572,0.0
6,1,0.2381749153137207,0.01634426787495613,2.9472239017486572,0.0
7,1,0.05227029323577881,0.01634426787495613,2.9472239017486572,0.0
8,1,0.45513391494750977,0.01634426787495613,2.9472239017486572,0.0
9,1,0.6685850620269775,0.01634426787495613,2.9472239017486572,0.0
10,1,0.1353110522031784,0.01634426787495613,2.9472239017486572,0.0
11,1,0.2667228579521179,0.01634426787495613,2.9472239017486572,0.0
12,1,0.340185284614563,0.01634426787495613,2.9472239017486572,0.0
13,1,0.057177018374204636,0.01634426787495613,2.9472239017486572,0.0
14,1,0.02648785337805748,0.01634426787495613,2.9472239017486572,0.0
15,1,0.010563647374510765,0.01634426787495613,2.9472239017486572,0.0
16,1,0.3608480393886566,0.01634426787495613,2.9472239017486572,0.0
17,1,0.08656466007232666,0.01634426787495613,2.9472239017486572,0.0
18,1,0.008192814886569977,0.01634426787495613,2.9472239017486572,0.0
19,1,0.7437041997909546,0.01634426787495613,2.9472239017486572,0.0
20,1,0.004560885019600391,0.01634426787495613,2.9472239017486572,0.0
21,1,0.021636631339788437,0.01634426787495613,2.9472239017486572,0.0
22,1,0.016448508948087692,0.01634426787495613,2.9472239017486572,0.0
23,1,0.012137596495449543,0.01634426787495613,2.9472239017486572,0.0
24,1,0.021646054461598396,0.01634426787495613,2.9472239017486572,0.0
25,1,0.01123641338199377,0.01634426787495613,2.9472239017486572,0.0
26,1,0.007408055942505598,0.01634426787495613,2.9472239017486572,0.0
27,1,0.016797129064798355,0.01634426787495613,2.9472239017486572,0.0
28,1,0.01149037852883339,0.01634426787495613,2.9472239017486572,0.0
29,1,0.18855908513069153,0.01634426787495613,2.9472239017486572,0.0
30,1,0.08732537925243378,0.01634426787495613,2.9472239017486572,0.0
31,1,0.4228896498680115,0.01634426787495613,2.9472239017486572,0.0
32,1,0.011582648381590843,0.01634426787495613,2.9472239017486572,0.0
33,1,0.07342211902141571,0.01634426787495613,2.9472239017486572,0.0
34,1,0.1071576401591301,0.01634426787495613,2.9472239017486572,0.0
35,1,0.011911444365978241,0.01634426787495613,2.9472239017486572,0.0
36,1,0.17968535423278809,0.01634426787495613,2.9472239017486572,0.0
37,1,0.015659108757972717,0.01634426787495613,2.9472239017486572,0.0
