global_train_step,global_val_step,epoch,train_loss,val_loss
0,,0,8.901593208312988,
1,,0,5.972934722900391,
2,,0,10.337039947509766,
3,,0,14.235942840576172,
4,,0,13.009008407592773,
5,,0,7.165174961090088,
6,,0,11.947006225585938,
7,,0,15.147175788879395,
8,,0,9.413780212402344,
9,,0,10.00892448425293,
10,,0,14.913614273071289,
11,,0,13.02928352355957,
12,,0,9.072648048400879,
13,,0,12.606310844421387,
14,,0,8.519664764404297,
15,,0,13.830414772033691,
,0,0,,10.380401611328125
,1,0,,14.45492172241211
,2,0,,14.394828796386719
,3,0,,10.955702781677246
,4,0,,11.44992446899414
,5,0,,11.434053421020508
,6,0,,11.420702934265137
,7,0,,9.479337692260742
,8,0,,9.257630348205566
,9,0,,14.781365394592285
,10,0,,14.2048978805542
,11,0,,12.36085319519043
,12,0,,11.806696891784668
,13,0,,8.265069961547852
,14,0,,11.396449089050293
,15,0,,17.12029457092285
16,,1,3.8531765937805176,
17,,1,18.092086791992188,
18,,1,7.16566276550293,
19,,1,8.425121307373047,
20,,1,5.32330322265625,
21,,1,5.362339019775391,
22,,1,4.3713860511779785,
23,,1,11.528440475463867,
24,,1,3.8068737983703613,
25,,1,7.854155540466309,
26,,1,14.35582160949707,
27,,1,3.835015058517456,
28,,1,9.389734268188477,
29,,1,7.474239349365234,
30,,1,4.7693586349487305,
31,,1,6.995258331298828,
,16,1,,8.20716381072998
,17,1,,10.673271179199219
,18,1,,8.815978050231934
,19,1,,9.491177558898926
,20,1,,10.572254180908203
,21,1,,9.358552932739258
,22,1,,11.817926406860352
,23,1,,7.378823280334473
,24,1,,9.32115650177002
,25,1,,8.782794952392578
,26,1,,10.333742141723633
,27,1,,7.328078269958496
,28,1,,8.421627044677734
,29,1,,8.296052932739258
,30,1,,11.307574272155762
,31,1,,8.881338119506836
32,,2,8.835345268249512,
33,,2,7.5055742263793945,
34,,2,13.2489652633667,
35,,2,9.146244049072266,
36,,2,3.036222457885742,
37,,2,4.068205833435059,
38,,2,5.0835371017456055,
39,,2,7.519423484802246,
40,,2,2.5687544345855713,
41,,2,2.867860794067383,
42,,2,2.3081881999969482,
43,,2,3.9516348838806152,
44,,2,10.421710968017578,
45,,2,10.270563125610352,
46,,2,13.465642929077148,
47,,2,18.6136474609375,
,32,2,,11.447882652282715
,33,2,,12.875639915466309
,34,2,,8.111915588378906
,35,2,,9.844892501831055
,36,2,,10.067472457885742
,37,2,,11.833033561706543
,38,2,,10.713752746582031
,39,2,,13.785947799682617
,40,2,,11.121932983398438
,41,2,,10.252775192260742
,42,2,,11.105241775512695
,43,2,,13.072107315063477
,44,2,,11.142935752868652
,45,2,,13.519752502441406
,46,2,,9.961454391479492
,47,2,,9.66084098815918
48,,3,6.02920389175415,
49,,3,1.8227574825286865,
50,,3,3.9182050228118896,
