Step,Epoch,Train Loss,Val Loss,Val MSE,Val PSNR
1,0,0.0,0.005582553334534168,0.0,0.0
2,0,0.0,0.008811967447400093,0.0,0.0
3,0,0.0,0.034739986062049866,0.0,0.0
4,0,0.0,0.005031620152294636,0.0,0.0
5,0,0.003650781698524952,0.005031620152294636,0.0,0.0
5,1,0.003650781698524952,0.005031620152294636,0.14365136623382568,tensor(8.4269)
6,1,0.004743906203657389,0.005031620152294636,0.14365136623382568,tensor(8.4269)
7,1,0.029273875057697296,0.005031620152294636,0.14365136623382568,tensor(8.4269)
8,1,0.014235241338610649,0.005031620152294636,0.14365136623382568,tensor(8.4269)
9,1,0.02830641344189644,0.005031620152294636,0.14365136623382568,tensor(8.4269)
10,1,0.021455898880958557,0.005031620152294636,0.14365136623382568,tensor(8.4269)
11,1,0.0016261861892417073,0.005031620152294636,0.14365136623382568,tensor(8.4269)
12,1,0.0038416017778217793,0.005031620152294636,0.14365136623382568,tensor(8.4269)
13,1,0.003692416474223137,0.005031620152294636,0.14365136623382568,tensor(8.4269)
14,1,0.018259575590491295,0.005031620152294636,0.14365136623382568,tensor(8.4269)
15,1,0.006127097178250551,0.005031620152294636,0.14365136623382568,tensor(8.4269)
16,1,0.06696198880672455,0.005031620152294636,0.14365136623382568,tensor(8.4269)
17,1,0.7003486156463623,0.005031620152294636,0.14365136623382568,tensor(8.4269)
18,1,0.17723771929740906,0.005031620152294636,0.14365136623382568,tensor(8.4269)
19,1,0.015309737995266914,0.005031620152294636,0.14365136623382568,tensor(8.4269)
20,1,0.006316145416349173,0.005031620152294636,0.14365136623382568,tensor(8.4269)
21,1,0.04005692899227142,0.005031620152294636,0.14365136623382568,tensor(8.4269)
22,1,0.02886258065700531,0.005031620152294636,0.14365136623382568,tensor(8.4269)
23,1,0.06727177649736404,0.005031620152294636,0.14365136623382568,tensor(8.4269)
24,1,0.014384088106453419,0.005031620152294636,0.14365136623382568,tensor(8.4269)
25,1,0.043180156499147415,0.005031620152294636,0.14365136623382568,tensor(8.4269)
