global_train_step,global_val_step,epoch,train_loss,val_loss
0,,0,8.4257230758667,
1,,0,7.599428653717041,
2,,0,8.607135772705078,
3,,0,15.363517761230469,
4,,0,6.465994358062744,
5,,0,1.4853721857070923,
6,,0,11.425193786621094,
7,,0,3.847991466522217,
8,,0,3.8652143478393555,
9,,0,18.906763076782227,
10,,0,11.49917984008789,
11,,0,16.12415885925293,
12,,0,5.886620998382568,
13,,0,8.388157844543457,
14,,0,3.9856278896331787,
15,,0,6.895510196685791,
,0,0,,11.520204544067383
,1,0,,9.920326232910156
,2,0,,12.321025848388672
,3,0,,12.419166564941406
,4,0,,9.83784008026123
,5,0,,11.526646614074707
,6,0,,13.904947280883789
,7,0,,9.924856185913086
,8,0,,12.309677124023438
,9,0,,12.477331161499023
,10,0,,8.210281372070312
,11,0,,11.553203582763672
,12,0,,7.836482048034668
,13,0,,10.419167518615723
,14,0,,15.415183067321777
,15,0,,10.657787322998047
16,,1,18.444658279418945,
17,,1,8.288406372070312,
18,,1,9.256804466247559,
19,,1,12.951236724853516,
20,,1,6.587584495544434,
21,,1,1.2414445877075195,
22,,1,6.15029764175415,
23,,1,8.502038955688477,
24,,1,6.108695983886719,
25,,1,2.5536611080169678,
26,,1,3.4486746788024902,
27,,1,11.94671630859375,
28,,1,7.581659317016602,
29,,1,11.586318969726562,
30,,1,4.5618414878845215,
31,,1,1.9145296812057495,
,16,1,,8.839750289916992
,17,1,,9.774003982543945
,18,1,,8.315354347229004
,19,1,,11.50296688079834
,20,1,,10.998825073242188
,21,1,,10.831594467163086
,22,1,,5.872725486755371
,23,1,,10.35321044921875
,24,1,,10.164724349975586
,25,1,,11.13284683227539
,26,1,,6.267275810241699
,27,1,,8.114830017089844
,28,1,,10.008986473083496
,29,1,,9.535771369934082
,30,1,,10.918472290039062
,31,1,,6.776659965515137
32,,2,9.081548690795898,
33,,2,4.797979354858398,
34,,2,1.9638612270355225,
35,,2,8.932641983032227,
36,,2,16.97014808654785,
37,,2,2.5899062156677246,
38,,2,9.285181045532227,
39,,2,9.135234832763672,
40,,2,13.429095268249512,
41,,2,7.958946228027344,
42,,2,9.413570404052734,
43,,2,9.473773002624512,
44,,2,5.131908893585205,
45,,2,6.774730205535889,
46,,2,8.50196361541748,
47,,2,13.750127792358398,
,32,2,,10.866134643554688
,33,2,,6.579269886016846
,34,2,,11.626855850219727
,35,2,,10.0106201171875
,36,2,,8.723522186279297
,37,2,,6.218823432922363
,38,2,,8.70652961730957
,39,2,,10.52944564819336
,40,2,,14.896324157714844
,41,2,,10.295994758605957
,42,2,,8.6056489944458
,43,2,,10.272680282592773
,44,2,,9.539530754089355
,45,2,,6.874903678894043
,46,2,,9.83956527709961
,47,2,,9.16376781463623
48,,3,7.597060203552246,
49,,3,3.4051249027252197,
50,,3,19.58283042907715,
51,,3,12.097925186157227,
52,,3,1.8809739351272583,
53,,3,20.942054748535156,
54,,3,3.796477794647217,
55,,3,15.647012710571289,
56,,3,10.801273345947266,
57,,3,5.254028797149658,
58,,3,12.81078052520752,
59,,3,21.278165817260742,
60,,3,10.418956756591797,
61,,3,5.234764575958252,
62,,3,9.38872241973877,
63,,3,4.983458518981934,
,48,3,,20.276132583618164
,49,3,,19.082460403442383
,50,3,,15.514068603515625
,51,3,,20.155155181884766
,52,3,,16.265609741210938
,53,3,,21.14655876159668
,54,3,,14.245186805725098
,55,3,,21.346736907958984
,56,3,,16.00930404663086
,57,3,,18.966176986694336
,58,3,,15.830751419067383
,59,3,,20.22784996032715
,60,3,,19.481868743896484
,61,3,,13.949878692626953
,62,3,,20.912925720214844
,63,3,,15.459014892578125
64,,4,2.2035036087036133,
65,,4,12.567121505737305,
66,,4,3.0808658599853516,
67,,4,14.942636489868164,
68,,4,12.377946853637695,
69,,4,12.063562393188477,
70,,4,10.983539581298828,
71,,4,9.11904525756836,
72,,4,2.617795467376709,
73,,4,9.832001686096191,
74,,4,17.99429702758789,
75,,4,11.634220123291016,
76,,4,4.662500381469727,
77,,4,3.0353338718414307,
78,,4,6.136054039001465,
79,,4,3.1984665393829346,
,64,4,,5.600286960601807
,65,4,,6.718214988708496
,66,4,,10.01848030090332
,67,4,,8.550399780273438
,68,4,,9.496980667114258
,69,4,,7.48966121673584
,70,4,,6.034729957580566
,71,4,,8.549674034118652
,72,4,,7.510520935058594
,73,4,,11.011402130126953
