Step,Epoch,Train Loss,Val Loss,Val MSE,Val PSNR
1,0,0.0,0.24084696173667908,0.0,0.0
2,0,0.0,0.3975638747215271,0.0,0.0
2,1,0.0,0.3975638747215271,0.746329128742218,0.0
3,1,1.1370415687561035,0.3975638747215271,0.746329128742218,0.0
3,2,1.1370415687561035,0.3975638747215271,1.1266006231307983,0.0
4,2,0.5227460861206055,0.3975638747215271,1.1266006231307983,0.0
5,2,0.1097591370344162,0.3975638747215271,1.1266006231307983,0.0
6,2,0.43970245122909546,0.3975638747215271,1.1266006231307983,0.0
7,2,0.36218082904815674,0.3975638747215271,1.1266006231307983,0.0
8,2,0.03786607086658478,0.3975638747215271,1.1266006231307983,0.0
9,2,0.31756943464279175,0.3975638747215271,1.1266006231307983,0.0
10,2,0.5504915714263916,0.3975638747215271,1.1266006231307983,0.0
11,2,0.6517015695571899,0.3975638747215271,1.1266006231307983,0.0
12,2,0.052634455263614655,0.3975638747215271,1.1266006231307983,0.0
13,2,0.23983648419380188,0.3975638747215271,1.1266006231307983,0.0
14,2,0.04328031465411186,0.3975638747215271,1.1266006231307983,0.0
15,2,0.2832653522491455,0.3975638747215271,1.1266006231307983,0.0
16,2,0.3162502944469452,0.3975638747215271,1.1266006231307983,0.0
17,2,0.32143211364746094,0.3975638747215271,1.1266006231307983,0.0
18,2,0.19514743983745575,0.3975638747215271,1.1266006231307983,0.0
19,2,0.6064015626907349,0.3975638747215271,1.1266006231307983,0.0
20,2,0.14951986074447632,0.3975638747215271,1.1266006231307983,0.0
21,2,0.03102606162428856,0.3975638747215271,1.1266006231307983,0.0
22,2,0.46646833419799805,0.3975638747215271,1.1266006231307983,0.0
23,2,0.019357889890670776,0.3975638747215271,1.1266006231307983,0.0
24,2,0.33201444149017334,0.3975638747215271,1.1266006231307983,0.0
25,2,0.017862802371382713,0.3975638747215271,1.1266006231307983,0.0
26,2,0.5228089094161987,0.3975638747215271,1.1266006231307983,0.0
27,2,0.5181050300598145,0.3975638747215271,1.1266006231307983,0.0
28,2,0.028330698609352112,0.3975638747215271,1.1266006231307983,0.0
29,2,0.17243149876594543,0.3975638747215271,1.1266006231307983,0.0
30,2,0.01298566348850727,0.3975638747215271,1.1266006231307983,0.0
31,2,0.8130327463150024,0.3975638747215271,1.1266006231307983,0.0
32,2,0.2327650934457779,0.3975638747215271,1.1266006231307983,0.0
33,2,0.2567235827445984,0.3975638747215271,1.1266006231307983,0.0
34,2,0.01203529816120863,0.3975638747215271,1.1266006231307983,0.0
35,2,0.022786477580666542,0.3975638747215271,1.1266006231307983,0.0
36,2,0.03631918132305145,0.3975638747215271,1.1266006231307983,0.0
37,2,0.014174746349453926,0.3975638747215271,1.1266006231307983,0.0
38,2,0.6122132539749146,0.3975638747215271,1.1266006231307983,0.0
39,2,0.15487881004810333,0.3975638747215271,1.1266006231307983,0.0
40,2,0.8215440511703491,0.3975638747215271,1.1266006231307983,0.0
41,2,0.07261393964290619,0.3975638747215271,1.1266006231307983,0.0
42,2,0.008576120249927044,0.3975638747215271,1.1266006231307983,0.0
43,2,0.014935984276235104,0.3975638747215271,1.1266006231307983,0.0
44,2,0.08404196798801422,0.3975638747215271,1.1266006231307983,0.0
45,2,0.34013789892196655,0.3975638747215271,1.1266006231307983,0.0
46,2,0.9730399250984192,0.3975638747215271,1.1266006231307983,0.0
47,2,0.15089133381843567,0.3975638747215271,1.1266006231307983,0.0
48,2,0.29123371839523315,0.3975638747215271,1.1266006231307983,0.0
49,2,0.14006485044956207,0.3975638747215271,1.1266006231307983,0.0
50,2,0.13691863417625427,0.3975638747215271,1.1266006231307983,0.0
51,2,0.10326209664344788,0.3975638747215271,1.1266006231307983,0.0
52,2,0.4613439440727234,0.3975638747215271,1.1266006231307983,0.0
53,2,0.1915161907672882,0.3975638747215271,1.1266006231307983,0.0
54,2,0.7652482986450195,0.3975638747215271,1.1266006231307983,0.0
55,2,0.19572041928768158,0.3975638747215271,1.1266006231307983,0.0
56,2,0.41660887002944946,0.3975638747215271,1.1266006231307983,0.0
57,2,0.01677091419696808,0.3975638747215271,1.1266006231307983,0.0
58,2,0.08189605176448822,0.3975638747215271,1.1266006231307983,0.0
59,2,0.038912639021873474,0.3975638747215271,1.1266006231307983,0.0
60,2,0.2897703945636749,0.3975638747215271,1.1266006231307983,0.0
61,2,0.12048688530921936,0.3975638747215271,1.1266006231307983,0.0
62,2,0.22165539860725403,0.3975638747215271,1.1266006231307983,0.0
63,2,0.04190630838274956,0.3975638747215271,1.1266006231307983,0.0
64,2,0.34166353940963745,0.3975638747215271,1.1266006231307983,0.0
65,2,0.2880762815475464,0.3975638747215271,1.1266006231307983,0.0
66,2,0.01281743124127388,0.3975638747215271,1.1266006231307983,0.0
67,2,0.06463638693094254,0.3975638747215271,1.1266006231307983,0.0
68,2,0.017859961837530136,0.3975638747215271,1.1266006231307983,0.0
69,2,0.036053214222192764,0.3975638747215271,1.1266006231307983,0.0
70,2,0.028702298179268837,0.3975638747215271,1.1266006231307983,0.0
71,2,0.03630087524652481,0.3975638747215271,1.1266006231307983,0.0
72,2,0.10559672862291336,0.3975638747215271,1.1266006231307983,0.0
73,2,0.02307322807610035,0.3975638747215271,1.1266006231307983,0.0
74,2,0.05808890610933304,0.3975638747215271,1.1266006231307983,0.0
75,2,0.12780173122882843,0.3975638747215271,1.1266006231307983,0.0
76,2,0.07066823542118073,0.3975638747215271,1.1266006231307983,0.0
77,2,0.03199516236782074,0.3975638747215271,1.1266006231307983,0.0
78,2,0.03133660554885864,0.3975638747215271,1.1266006231307983,0.0
