Step,Epoch,Train Loss,Val Loss,Val MSE,Val PSNR
1,0,0.0,0.5038477182388306,0.0,0.0
2,0,0.0,0.03102070838212967,0.0,0.0
3,0,0.49049311876296997,0.03102070838212967,0.0,0.0
3,1,0.49049311876296997,0.03102070838212967,1.667007327079773,0.0
4,1,0.22055912017822266,0.03102070838212967,1.667007327079773,0.0
5,1,0.1800454556941986,0.03102070838212967,1.667007327079773,0.0
6,1,0.17494305968284607,0.03102070838212967,1.667007327079773,0.0
7,1,0.18041953444480896,0.03102070838212967,1.667007327079773,0.0
8,1,0.27648231387138367,0.03102070838212967,1.667007327079773,0.0
9,1,0.19531989097595215,0.03102070838212967,1.667007327079773,0.0
10,1,0.9290373921394348,0.03102070838212967,1.667007327079773,0.0
11,1,0.11581353843212128,0.03102070838212967,1.667007327079773,0.0
12,1,0.05329954996705055,0.03102070838212967,1.667007327079773,0.0
13,1,0.02318805456161499,0.03102070838212967,1.667007327079773,0.0
14,1,0.20623314380645752,0.03102070838212967,1.667007327079773,0.0
15,1,0.06485123932361603,0.03102070838212967,1.667007327079773,0.0
16,1,0.0157474372535944,0.03102070838212967,1.667007327079773,0.0
17,1,0.5952567458152771,0.03102070838212967,1.667007327079773,0.0
18,1,0.17674851417541504,0.03102070838212967,1.667007327079773,0.0
19,1,0.2807239592075348,0.03102070838212967,1.667007327079773,0.0
20,1,0.9079383611679077,0.03102070838212967,1.667007327079773,0.0
21,1,0.19731727242469788,0.03102070838212967,1.667007327079773,0.0
22,1,0.21570780873298645,0.03102070838212967,1.667007327079773,0.0
23,1,0.15085859596729279,0.03102070838212967,1.667007327079773,0.0
24,1,0.09922440350055695,0.03102070838212967,1.667007327079773,0.0
25,1,0.014354345388710499,0.03102070838212967,1.667007327079773,0.0
26,1,0.09653015434741974,0.03102070838212967,1.667007327079773,0.0
27,1,0.21505436301231384,0.03102070838212967,1.667007327079773,0.0
28,1,0.23363250494003296,0.03102070838212967,1.667007327079773,0.0
29,1,0.045557357370853424,0.03102070838212967,1.667007327079773,0.0
