global_train_step,global_val_step,epoch,train_loss,val_loss
0,,0,28.10624122619629,
1,,0,296.2039489746094,
2,,0,202.57192993164062,
3,,0,305.97314453125,
4,,0,371.6690979003906,
5,,0,43.70256042480469,
6,,0,29.153160095214844,
7,,0,49.142051696777344,
8,,0,28.440126419067383,
9,,0,543.78564453125,
10,,0,79.075927734375,
11,,0,38.980926513671875,
12,,0,376.93017578125,
13,,0,49.438777923583984,
14,,0,396.47314453125,
15,,0,641.14697265625,
,0,0,,9.980997085571289
,1,0,,10.715802192687988
,2,0,,8.932629585266113
,3,0,,8.785860061645508
,4,0,,9.352791786193848
,5,0,,9.729551315307617
,6,0,,10.59748649597168
,7,0,,11.053929328918457
,8,0,,12.421867370605469
,9,0,,13.079523086547852
,10,0,,8.267961502075195
,11,0,,9.326321601867676
,12,0,,11.69119930267334
,13,0,,14.91618537902832
,14,0,,13.527376174926758
,15,0,,15.795339584350586
16,,1,605.7268676757812,
17,,1,123.22511291503906,
18,,1,688.120361328125,
19,,1,797.4490966796875,
20,,1,372.6121826171875,
21,,1,41.03166961669922,
22,,1,394.95013427734375,
23,,1,757.1331787109375,
24,,1,172.1395263671875,
25,,1,739.8060302734375,
26,,1,17.459701538085938,
27,,1,347.08984375,
28,,1,62.68467712402344,
29,,1,124.59771728515625,
30,,1,218.137939453125,
31,,1,105.58332824707031,
,16,1,,14.177032470703125
,17,1,,10.70925521850586
,18,1,,14.082525253295898
,19,1,,16.028549194335938
,20,1,,12.750770568847656
,21,1,,11.505584716796875
,22,1,,6.490206718444824
,23,1,,10.020336151123047
,24,1,,16.863731384277344
,25,1,,15.43114185333252
,26,1,,11.216899871826172
,27,1,,15.008476257324219
,28,1,,15.703582763671875
,29,1,,16.273433685302734
,30,1,,14.211751937866211
,31,1,,13.191488265991211
32,,2,65.04723358154297,
33,,2,59.746498107910156,
34,,2,168.0911865234375,
35,,2,225.61557006835938,
36,,2,233.68850708007812,
37,,2,337.1375732421875,
38,,2,44.541866302490234,
39,,2,36.23008346557617,
40,,2,99.2988052368164,
41,,2,76.9277114868164,
42,,2,341.20562744140625,
43,,2,329.001220703125,
44,,2,1123.550048828125,
45,,2,400.1617431640625,
46,,2,159.07662963867188,
47,,2,129.4058074951172,
,32,2,,8.208471298217773
,33,2,,9.428507804870605
,34,2,,11.45468521118164
,35,2,,12.424118041992188
