Step,Epoch,Train Loss,Val Loss,Val MSE,Val PSNR
1,0,0.0,0.23147137463092804,0.0,0.0
2,0,0.0,0.48532891273498535,0.0,0.0
3,0,0.7297681570053101,0.48532891273498535,0.0,0.0
3,1,0.7297681570053101,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
4,1,0.37969285249710083,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
5,1,0.215622216463089,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
6,1,0.012642167508602142,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
7,1,0.14095765352249146,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
8,1,1.172452449798584,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
9,1,0.028140880167484283,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
10,1,0.71735018491745,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
11,1,0.21118853986263275,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
12,1,0.18070954084396362,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
13,1,0.09505477547645569,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
14,1,0.013687768951058388,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
15,1,0.03849120810627937,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
16,1,0.570106029510498,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
17,1,0.30550137162208557,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
18,1,0.05283354967832565,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
19,1,0.08106794208288193,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
20,1,0.15964046120643616,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
21,1,0.08527456223964691,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
22,1,0.7534807324409485,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
23,1,0.1562696099281311,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
24,1,0.07332620024681091,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
25,1,0.006310035474598408,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
26,1,0.024732869118452072,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
27,1,0.04021874815225601,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
28,1,0.8168147802352905,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
29,1,0.1774786114692688,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
30,1,0.433230459690094,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
31,1,0.49452900886535645,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
32,1,0.021642325446009636,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
33,1,0.10476508736610413,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
34,1,0.0026130343321710825,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
35,1,0.07015281915664673,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
36,1,0.14191697537899017,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
37,1,0.20004300773143768,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
38,1,0.005615392234176397,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
39,1,0.0669393539428711,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
40,1,0.2929154932498932,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
41,1,0.668634295463562,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
42,1,0.14340528845787048,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
43,1,0.008787205442786217,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
44,1,0.47659027576446533,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
45,1,0.015316973440349102,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
46,1,0.00558583764359355,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
47,1,0.5949695706367493,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
48,1,1.1651430130004883,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
49,1,0.14733749628067017,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
50,1,0.16393131017684937,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
51,1,1.037907600402832,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
52,1,0.020314935594797134,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
53,1,0.027584653347730637,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
54,1,0.032750003039836884,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
55,1,0.008098072372376919,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
56,1,0.1752467006444931,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
57,1,0.022538449615240097,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
58,1,0.015855152159929276,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
59,1,0.08503475785255432,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
60,1,0.1016433984041214,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
61,1,0.5130171775817871,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
62,1,0.012968797236680984,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
63,1,0.02794666960835457,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
64,1,0.2246904969215393,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
65,1,0.43502330780029297,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
66,1,0.03825502097606659,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
67,1,0.1947259157896042,0.48532891273498535,1.4626946449279785,tensor(-1.6515)
